,Eco,Eco Plus,Gender,Customer Type,Age,Type of Travel,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfaction
226,1,0,1.0,1.0,52,1.0,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72.0,0.0
227,0,1,1.0,1.0,45,1.0,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0.0,1.0
228,1,0,1.0,0.0,23,1.0,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13.0,0.0
229,1,0,0.0,1.0,55,1.0,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0.0,1.0
230,0,0,0.0,1.0,53,1.0,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0.0,0.0
231,1,0,1.0,1.0,9,0.0,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4.0,1.0
232,0,0,0.0,1.0,33,1.0,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85.0,1.0
233,0,0,0.0,0.0,64,1.0,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0.0,0.0
234,1,0,1.0,0.0,8,1.0,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23.0,0.0
235,1,0,0.0,1.0,34,0.0,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15.0,0.0
236,1,0,0.0,1.0,59,0.0,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2.0,0.0
237,0,0,1.0,1.0,13,1.0,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0.0,0.0
238,1,0,0.0,1.0,44,0.0,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0.0,0.0
239,0,0,0.0,1.0,54,1.0,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,1.0
240,0,0,0.0,1.0,36,1.0,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0.0,1.0
241,1,0,1.0,1.0,11,0.0,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88.0,0.0
242,1,0,1.0,1.0,32,0.0,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9.0,0.0
243,1,0,0.0,1.0,42,1.0,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0.0,0.0
244,1,0,1.0,0.0,27,1.0,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0.0,0.0
245,1,0,0.0,1.0,33,0.0,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0.0,0.0
246,0,0,1.0,1.0,28,1.0,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0.0,0.0
247,1,0,0.0,1.0,44,0.0,227,4,5,1,1,2,1,2,2,3,4,4,5,5,2,0,0.0,1.0
248,1,0,0.0,0.0,49,1.0,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28.0,0.0
249,0,0,0.0,1.0,59,1.0,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0.0,1.0
250,0,0,0.0,0.0,20,1.0,271,1,1,1,1,1,1,1,1,5,4,4,4,4,1,0,0.0,1.0
251,0,0,1.0,1.0,46,1.0,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0.0,1.0
252,1,0,0.0,1.0,36,1.0,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0.0,1.0
253,0,0,1.0,1.0,62,1.0,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16.0,1.0
254,0,0,0.0,1.0,59,1.0,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14.0,1.0
255,1,0,1.0,1.0,29,0.0,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0.0,0.0
256,0,0,1.0,0.0,41,1.0,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30.0,0.0
257,1,0,0.0,1.0,7,0.0,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0.0,0.0
258,0,0,1.0,1.0,65,0.0,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44.0,0.0
259,0,0,0.0,1.0,50,1.0,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9.0,1.0
260,1,0,1.0,1.0,20,1.0,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41.0,0.0
261,0,0,1.0,1.0,58,1.0,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0,1.0
262,0,1,1.0,1.0,45,0.0,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20.0,0.0
263,0,1,0.0,1.0,46,0.0,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0.0,0.0
264,0,0,1.0,1.0,43,1.0,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7.0,1.0
265,0,0,0.0,0.0,26,1.0,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6.0,0.0
266,0,1,0.0,1.0,41,1.0,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0.0,1.0
267,1,0,1.0,1.0,50,0.0,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0.0,0.0
268,0,0,0.0,1.0,38,0.0,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0.0,0.0
269,1,0,1.0,0.0,38,1.0,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0.0,0.0
270,0,0,1.0,1.0,55,1.0,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3.0,1.0
271,0,0,1.0,1.0,49,1.0,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71.0,1.0
272,0,0,0.0,0.0,33,1.0,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5.0,0.0
273,0,0,1.0,1.0,57,1.0,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19.0,1.0
274,0,0,1.0,1.0,35,1.0,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3.0,1.0
275,0,0,1.0,1.0,40,1.0,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,1.0
276,0,1,1.0,0.0,37,1.0,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0.0,0.0
277,1,0,1.0,1.0,52,0.0,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79.0,0.0
278,1,0,0.0,1.0,41,1.0,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0,1.0
279,1,0,1.0,1.0,14,0.0,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251.0,0.0
280,0,0,1.0,1.0,32,1.0,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0.0,1.0
281,1,0,0.0,1.0,11,0.0,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151.0,0.0
282,1,0,0.0,1.0,12,0.0,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0.0,0.0
283,1,0,0.0,1.0,41,1.0,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0.0,1.0
284,0,0,1.0,0.0,45,1.0,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0.0,0.0
285,1,0,0.0,0.0,21,1.0,257,2,1,2,4,5,2,1,5,1,5,1,4,5,5,0,1.0,0.0
286,1,0,1.0,1.0,31,1.0,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0.0,0.0
287,1,0,0.0,1.0,38,1.0,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17.0,1.0
288,0,0,0.0,1.0,40,1.0,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38.0,1.0
289,1,0,0.0,1.0,13,0.0,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0.0,1.0
290,0,0,1.0,1.0,44,1.0,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5.0,1.0
291,0,0,1.0,1.0,66,1.0,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0.0,0.0
292,0,1,1.0,1.0,30,1.0,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0.0,1.0
293,1,0,0.0,1.0,44,0.0,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0.0,0.0
294,0,0,1.0,1.0,53,1.0,3276,1,5,1,4,4,5,4,3,3,3,3,5,3,5,0,0.0,1.0
295,0,0,1.0,1.0,37,1.0,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12.0,1.0
296,1,0,1.0,1.0,39,0.0,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30.0,0.0
297,0,0,0.0,0.0,29,1.0,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0.0,0.0
298,1,0,0.0,1.0,38,1.0,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65.0,0.0
299,0,0,0.0,1.0,59,1.0,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0.0,1.0
300,1,0,0.0,1.0,19,0.0,873,1,1,1,3,4,1,4,4,3,4,4,3,5,4,57,65.0,0.0
301,0,0,1.0,1.0,39,1.0,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4.0,1.0
302,1,0,0.0,1.0,22,0.0,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10.0,0.0
303,0,1,0.0,1.0,50,0.0,282,1,4,1,5,4,1,3,4,4,4,4,3,4,4,18,10.0,1.0
304,1,0,0.0,1.0,22,1.0,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62.0,1.0
305,0,0,0.0,1.0,56,1.0,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1.0,1.0
306,1,0,0.0,1.0,39,0.0,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0.0,0.0
307,1,0,0.0,1.0,29,0.0,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0.0,1.0
308,0,0,0.0,1.0,42,1.0,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0.0,1.0
309,0,0,0.0,1.0,56,1.0,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21.0,1.0
310,0,0,0.0,1.0,27,1.0,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1.0,1.0
311,1,0,1.0,0.0,21,1.0,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,0.0
312,0,0,1.0,1.0,42,1.0,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17.0,1.0
313,0,0,1.0,1.0,48,1.0,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68.0,1.0
314,0,0,0.0,1.0,53,1.0,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0.0,1.0
315,1,0,1.0,1.0,64,0.0,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0.0,0.0
316,1,0,1.0,1.0,49,0.0,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0.0,0.0
317,0,0,1.0,1.0,49,1.0,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4.0,1.0
318,0,1,0.0,1.0,23,0.0,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0.0,0.0
319,0,0,0.0,1.0,50,1.0,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29.0,0.0
320,0,1,0.0,1.0,51,0.0,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0.0,0.0
321,0,0,0.0,1.0,34,1.0,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0.0,1.0
322,0,0,1.0,1.0,49,1.0,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40.0,1.0
323,1,0,1.0,1.0,56,1.0,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4.0,1.0
324,0,0,0.0,1.0,46,1.0,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24.0,1.0
325,1,0,0.0,1.0,25,0.0,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0.0,0.0
326,0,1,1.0,1.0,68,0.0,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0.0,0.0
327,1,0,1.0,1.0,10,0.0,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93.0,0.0
328,1,0,1.0,1.0,44,1.0,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0.0,1.0
329,0,0,0.0,1.0,61,0.0,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0.0,0.0
330,0,1,1.0,1.0,18,0.0,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1.0,0.0
331,0,0,1.0,1.0,58,1.0,3065,1,5,1,3,4,4,4,2,2,2,2,4,2,3,0,0.0,1.0
332,0,0,1.0,1.0,58,1.0,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41.0,0.0
333,1,0,0.0,1.0,64,0.0,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5.0,0.0
334,0,0,0.0,1.0,66,0.0,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0.0,0.0
335,0,0,1.0,0.0,21,1.0,296,4,1,4,4,4,4,5,4,4,3,5,4,4,4,19,12.0,1.0
336,0,0,0.0,1.0,39,1.0,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0.0,1.0
337,0,0,0.0,1.0,50,1.0,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232.0,1.0
338,0,1,1.0,1.0,43,1.0,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11.0,0.0
339,0,0,0.0,1.0,41,1.0,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0.0,1.0
340,1,0,0.0,1.0,46,1.0,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0.0,1.0
341,0,0,0.0,1.0,41,1.0,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6.0,1.0
342,1,0,1.0,1.0,31,1.0,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0.0,0.0
343,1,0,1.0,1.0,53,0.0,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13.0,0.0
344,0,0,1.0,1.0,39,1.0,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0.0,1.0
345,0,0,1.0,1.0,53,1.0,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156.0,1.0
346,1,0,0.0,1.0,25,1.0,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4.0,1.0
347,1,0,1.0,0.0,20,1.0,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14.0,0.0
348,1,0,0.0,0.0,46,1.0,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0.0,0.0
349,1,0,0.0,1.0,10,0.0,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0.0,0.0
350,0,0,1.0,1.0,47,1.0,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,1.0
351,1,0,0.0,1.0,32,0.0,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0.0,0.0
352,1,0,1.0,1.0,14,0.0,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12.0,0.0
353,0,0,1.0,1.0,16,1.0,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0.0,1.0
354,1,0,1.0,1.0,53,0.0,950,1,5,1,4,2,5,4,1,1,1,1,4,1,3,0,0.0,0.0
355,0,0,0.0,1.0,55,1.0,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0.0,1.0
356,0,0,1.0,1.0,28,1.0,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0.0,1.0
357,1,0,1.0,1.0,49,0.0,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0.0,0.0
358,0,1,0.0,1.0,54,0.0,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0.0,0.0
359,1,0,1.0,1.0,70,0.0,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0.0,0.0
360,1,0,1.0,0.0,25,1.0,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19.0,0.0
361,0,0,1.0,1.0,48,1.0,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0.0,1.0
362,1,0,0.0,1.0,7,0.0,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0.0,0.0
363,1,0,0.0,1.0,39,1.0,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5.0,0.0
364,1,0,0.0,1.0,79,1.0,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0.0,0.0
365,0,0,1.0,0.0,28,1.0,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0.0,0.0
366,0,0,0.0,1.0,41,1.0,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38.0,1.0
367,0,1,1.0,0.0,27,1.0,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32.0,0.0
368,0,0,1.0,1.0,59,1.0,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1.0,1.0
369,1,0,1.0,1.0,21,0.0,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117.0,0.0
370,1,0,0.0,1.0,48,1.0,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0.0,1.0
371,1,0,0.0,1.0,53,1.0,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0.0,0.0
372,0,0,1.0,1.0,42,1.0,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0.0,0.0
373,1,0,1.0,0.0,48,1.0,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27.0,0.0
374,1,0,0.0,1.0,59,0.0,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0.0,1.0
375,0,0,1.0,1.0,53,1.0,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,1.0
376,1,0,0.0,1.0,24,0.0,125,2,4,1,4,2,1,3,2,2,2,4,1,3,2,47,94.0,0.0
377,1,0,0.0,1.0,56,0.0,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,0.0
378,0,0,1.0,1.0,42,1.0,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14.0,1.0
379,1,0,1.0,0.0,24,1.0,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0.0,0.0
380,0,0,0.0,1.0,28,1.0,833,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0.0,1.0
381,1,0,1.0,1.0,17,0.0,1892,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0.0,0.0
382,0,1,0.0,1.0,31,1.0,789,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0.0,0.0
383,0,0,0.0,1.0,60,1.0,2254,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0.0,1.0
384,0,0,0.0,0.0,39,1.0,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16.0,1.0
385,1,0,1.0,1.0,47,1.0,522,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26.0,1.0
386,1,0,0.0,1.0,60,1.0,283,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16.0,0.0
387,0,0,0.0,1.0,13,1.0,1529,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0.0,1.0
388,0,0,0.0,0.0,29,1.0,1099,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51.0,0.0
389,0,0,1.0,1.0,45,1.0,2580,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,1.0
390,0,0,0.0,1.0,44,1.0,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0.0,1.0
391,1,0,1.0,1.0,50,1.0,109,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11.0,1.0
392,1,0,1.0,1.0,26,0.0,271,3,1,3,5,5,3,5,5,4,3,5,5,4,5,100,93.0,0.0
393,0,0,1.0,1.0,27,1.0,2777,5,5,5,5,5,5,5,5,4,1,3,3,2,5,2,0.0,1.0
394,0,0,0.0,1.0,16,1.0,2865,2,2,2,2,5,5,5,5,3,2,3,4,5,5,2,0.0,1.0
395,1,0,1.0,0.0,24,1.0,920,4,4,4,4,3,4,3,3,4,3,4,4,3,3,0,0.0,0.0
396,0,0,0.0,0.0,34,1.0,414,3,3,3,1,1,3,1,1,5,4,5,4,5,1,2,0.0,0.0
397,0,0,1.0,1.0,30,1.0,2154,3,3,3,3,5,5,5,5,1,1,4,2,4,5,0,0.0,1.0
398,1,0,0.0,1.0,50,1.0,2349,4,3,3,3,4,4,4,4,1,2,4,3,4,4,0,0.0,1.0
399,1,0,0.0,0.0,21,1.0,1773,3,3,3,4,4,3,4,4,3,5,4,3,5,4,0,0.0,0.0
400,1,0,0.0,1.0,61,0.0,802,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0.0,0.0
401,0,0,1.0,1.0,32,1.0,192,3,2,2,2,3,3,3,3,4,5,3,4,3,3,0,0.0,0.0
402,0,1,1.0,1.0,22,0.0,937,2,5,3,2,1,3,1,1,1,4,4,4,3,1,0,0.0,0.0
403,0,0,0.0,1.0,46,1.0,1050,1,1,1,4,2,4,3,4,4,1,4,3,4,2,0,0.0,0.0
404,1,0,1.0,0.0,15,1.0,370,3,2,2,4,4,2,3,4,3,3,3,1,4,4,3,8.0,0.0
405,1,0,1.0,1.0,29,0.0,413,3,1,3,4,1,3,1,1,1,3,4,3,4,1,7,14.0,0.0
406,1,0,1.0,1.0,12,0.0,372,4,5,4,4,5,4,5,5,4,5,4,3,5,5,89,88.0,0.0
407,0,0,0.0,0.0,50,1.0,641,2,2,2,3,1,2,1,1,3,2,5,4,5,1,7,17.0,0.0
408,1,0,0.0,1.0,54,1.0,528,2,3,1,3,2,2,2,2,1,4,3,2,2,2,0,0.0,0.0
409,1,0,0.0,1.0,69,0.0,989,1,4,1,1,5,1,5,5,3,2,4,4,5,5,6,3.0,0.0
410,1,0,0.0,1.0,38,0.0,920,1,2,1,3,3,1,3,3,2,4,4,2,4,3,0,0.0,0.0
411,0,1,1.0,0.0,25,1.0,853,1,1,1,4,4,1,4,4,3,2,4,3,3,4,0,0.0,0.0
412,1,0,0.0,1.0,26,1.0,352,3,5,5,5,3,3,1,3,4,3,4,2,4,3,108,99.0,0.0
413,0,0,1.0,1.0,53,1.0,2690,3,3,3,3,5,5,5,3,3,4,3,3,3,5,0,0.0,1.0
414,0,0,0.0,1.0,47,1.0,1846,2,2,2,2,5,4,4,4,4,4,4,4,4,5,62,55.0,1.0
415,0,0,0.0,1.0,42,1.0,2475,1,1,1,1,5,4,4,5,5,5,5,5,5,3,0,0.0,1.0
416,1,0,0.0,0.0,19,1.0,461,3,3,3,4,3,5,4,4,5,4,4,4,4,4,141,121.0,0.0
417,1,0,0.0,1.0,63,0.0,622,3,5,3,2,3,3,3,3,4,2,5,5,5,3,10,11.0,0.0
418,1,0,0.0,0.0,18,1.0,533,3,5,3,4,2,3,3,2,5,4,5,5,4,2,0,0.0,0.0
419,1,0,0.0,1.0,52,0.0,125,3,5,3,2,3,3,2,3,3,5,2,1,3,3,0,0.0,0.0
420,0,1,0.0,1.0,60,1.0,1464,3,2,2,2,3,3,3,3,4,3,4,4,4,3,0,3.0,0.0
421,0,0,0.0,1.0,38,1.0,2355,2,2,2,2,3,4,3,5,5,5,5,1,5,3,24,0.0,1.0
422,1,0,0.0,1.0,41,1.0,77,5,1,1,1,5,5,5,5,2,2,2,1,2,5,0,0.0,1.0
423,0,0,0.0,1.0,41,1.0,2563,2,2,2,2,3,5,4,3,3,4,3,3,3,3,0,0.0,1.0
424,1,0,1.0,0.0,15,1.0,986,2,2,2,5,1,2,1,1,5,5,5,5,4,1,0,6.0,0.0
425,1,0,1.0,1.0,49,1.0,1750,1,5,5,5,1,1,1,4,2,2,4,1,2,1,132,117.0,0.0
426,1,0,0.0,1.0,18,0.0,793,4,4,4,5,3,4,4,3,3,4,5,4,4,3,91,71.0,1.0
427,1,0,1.0,1.0,39,1.0,229,5,5,5,5,5,5,5,5,2,3,5,3,2,5,0,0.0,1.0
428,0,0,1.0,1.0,25,1.0,1874,2,3,1,1,2,2,2,2,2,2,4,4,5,2,0,0.0,0.0
429,0,0,0.0,0.0,28,1.0,319,5,5,5,3,4,5,5,4,5,4,4,3,4,4,0,0.0,1.0
430,0,0,1.0,1.0,37,1.0,2571,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,1.0
431,1,0,1.0,1.0,31,0.0,261,3,4,3,4,3,3,3,3,1,5,4,2,4,3,87,75.0,0.0
432,1,0,1.0,1.0,32,0.0,557,3,4,3,3,3,3,3,3,5,3,4,4,5,3,81,63.0,0.0
433,1,0,1.0,0.0,25,1.0,196,2,4,2,4,5,2,5,5,5,4,5,5,1,5,0,5.0,0.0
434,0,0,0.0,1.0,55,1.0,3934,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0.0,1.0
435,0,0,0.0,1.0,51,1.0,2704,4,4,4,4,5,5,5,3,4,3,4,5,4,5,60,75.0,1.0
436,0,0,1.0,1.0,40,1.0,2334,1,4,1,2,4,1,3,5,5,5,5,3,5,2,0,0.0,1.0
437,0,0,0.0,1.0,25,1.0,3848,1,2,1,1,4,4,4,4,1,5,2,1,2,4,0,0.0,1.0
438,1,0,1.0,1.0,70,0.0,409,3,5,3,3,2,4,5,5,5,3,1,3,5,3,0,14.0,0.0
439,1,0,1.0,1.0,55,1.0,907,2,3,3,3,4,4,3,2,2,2,2,1,2,3,19,11.0,0.0
440,1,0,0.0,1.0,53,0.0,262,1,5,1,1,5,1,5,5,3,1,1,3,1,5,70,55.0,0.0
441,0,0,0.0,1.0,73,1.0,2141,1,1,1,1,3,4,3,2,2,2,1,3,2,4,0,0.0,0.0
442,0,1,1.0,1.0,32,1.0,859,1,1,1,3,3,1,2,3,3,3,4,5,4,3,0,0.0,1.0
443,0,1,0.0,1.0,30,0.0,237,1,1,1,2,4,1,5,4,1,4,3,4,3,4,0,0.0,0.0
444,1,0,0.0,1.0,19,0.0,308,1,4,4,3,5,4,5,5,4,5,5,3,4,5,91,92.0,0.0
445,0,0,0.0,1.0,33,1.0,3679,2,2,2,2,5,5,5,5,3,3,5,2,2,5,0,0.0,1.0
446,1,0,1.0,1.0,13,0.0,501,3,4,3,4,2,3,2,2,4,3,5,4,4,2,0,0.0,0.0
447,0,1,0.0,1.0,53,1.0,550,3,4,4,4,3,3,3,3,5,1,3,4,3,3,0,0.0,1.0
448,1,0,1.0,0.0,31,1.0,1118,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,20.0,0.0
449,0,0,0.0,1.0,62,1.0,3179,1,1,1,1,4,3,4,4,4,4,4,4,4,4,0,0.0,1.0
450,1,0,0.0,1.0,29,0.0,1085,4,4,3,5,2,3,2,2,4,5,4,3,5,2,8,11.0,0.0
451,0,0,0.0,1.0,57,1.0,2807,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,7.0,1.0
452,0,0,0.0,1.0,34,1.0,3802,1,1,1,4,3,4,1,2,2,2,2,2,2,2,0,0.0,1.0
453,1,0,0.0,0.0,45,1.0,926,3,3,3,4,5,3,2,5,3,2,3,4,4,5,26,44.0,0.0
